,sexo,posse_de_veiculo,posse_de_imovel,qtd_filhos,idade,tempo_emprego,possui_celular,possui_fone_comercial,possui_fone,possui_email,qt_pessoas_residencia,mau,tipo_renda_Commercial associate,tipo_renda_Pensioner,tipo_renda_State servant,tipo_renda_Student,tipo_renda_Working,educacao_Academic degree,educacao_Higher education,educacao_Incomplete higher,educacao_Lower secondary,educacao_Secondary / secondary special,estado_civil_Civil marriage,estado_civil_Married,estado_civil_Separated,estado_civil_Single / not married,estado_civil_Widow,tipo_residencia_Co-op apartment,tipo_residencia_House / apartment,tipo_residencia_Municipal apartment,tipo_residencia_Office apartment,tipo_residencia_Rented apartment,tipo_residencia_With parents
9982,1,0,1,0,64.31780821917808,-1000.6657534246576,1,0,0,0,2.0,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False
9984,1,0,1,0,60.75616438356165,-1000.6657534246576,1,0,0,0,2.0,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False
9986,1,0,1,0,38.77534246575343,5.684931506849315,1,0,0,1,1.0,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False
9987,1,1,0,0,44.57808219178082,0.2630136986301369,1,0,0,0,1.0,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True
9988,0,1,1,0,54.12602739726027,5.852054794520548,1,0,0,0,2.0,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False
9990,1,0,1,2,42.2958904109589,6.019178082191781,1,0,0,1,4.0,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False
9994,1,0,1,1,38.032876712328765,9.602739726027398,1,1,0,0,3.0,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False
9995,1,0,0,0,45.95890410958904,9.26849315068493,1,0,0,0,1.0,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False
9996,0,0,1,0,36.778082191780825,13.024657534246575,1,0,0,1,2.0,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False
9999,1,0,1,2,53.97260273972603,30.12054794520548,1,0,0,0,4.0,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False
10003,0,0,1,0,67.56712328767124,-1000.6657534246576,1,0,0,0,2.0,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False
10011,0,0,1,1,40.50684931506849,8.26849315068493,1,1,1,0,3.0,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False
10013,1,0,1,1,51.273972602739725,7.854794520547945,1,1,0,0,2.0,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False
10019,1,0,1,0,61.8054794520548,-1000.6657534246576,1,0,0,0,2.0,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False
10021,1,1,1,0,34.85753424657534,4.517808219178082,1,0,0,0,2.0,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False
10022,1,0,0,2,43.21917808219178,21.610958904109587,1,1,0,0,4.0,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False
10025,0,1,0,0,29.54794520547945,3.684931506849315,1,0,0,0,2.0,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False
10028,1,0,0,0,30.654794520547945,9.183561643835615,1,0,0,1,2.0,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False
10030,1,1,1,0,37.865753424657534,2.9342465753424656,1,0,0,1,2.0,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False
10034,1,0,1,0,26.83835616438356,0.8,1,1,0,0,1.0,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False
10035,0,0,1,0,65.66849315068494,-1000.6657534246576,1,0,0,0,2.0,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False
10037,1,0,1,1,30.48219178082192,5.717808219178083,1,1,1,0,2.0,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False
10041,1,0,1,0,40.66027397260274,-1000.6657534246576,1,0,0,0,1.0,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False
10044,1,0,1,0,61.79726027397261,-1000.6657534246576,1,0,1,0,1.0,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False
10045,1,0,1,3,40.65205479452055,4.216438356164384,1,0,0,0,5.0,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False
10048,1,0,1,0,47.25205479452055,6.049315068493151,1,1,1,0,2.0,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False
10049,0,0,1,0,52.95890410958904,2.128767123287671,1,0,0,0,2.0,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False
10051,0,1,0,3,29.83561643835617,5.298630136986302,1,0,0,0,5.0,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False
10052,0,1,1,0,30.80821917808219,8.967123287671233,1,0,0,0,1.0,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False
10053,1,1,0,0,44.6,4.049315068493151,1,0,0,0,2.0,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False
10059,1,1,1,1,37.72602739726028,11.96986301369863,1,0,0,0,3.0,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False
10061,0,1,1,0,54.1972602739726,6.802739726027397,1,1,0,0,2.0,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False
10062,1,0,1,0,46.12054794520548,4.635616438356164,1,0,0,0,1.0,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False
10064,1,0,1,0,64.22191780821917,-1000.6657534246576,1,0,0,0,2.0,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False
10067,0,1,1,0,35.75068493150685,2.0465753424657533,1,0,0,0,2.0,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False
10071,0,1,1,2,40.04931506849315,13.64109589041096,1,1,0,0,4.0,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False
10074,1,0,1,0,67.34246575342466,-1000.6657534246576,1,0,0,0,1.0,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False
10076,0,0,1,1,41.56438356164384,4.131506849315069,1,0,0,0,3.0,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False
10083,1,0,1,0,57.78904109589041,0.7150684931506849,1,0,1,0,1.0,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False
10085,1,1,1,1,32.25753424657534,3.802739726027397,1,0,0,0,3.0,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False
10086,1,0,1,0,40.47397260273973,1.715068493150685,1,0,1,0,2.0,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False
10088,1,0,1,0,30.378082191780823,3.964383561643836,1,0,1,0,2.0,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False
10091,1,0,1,1,39.64109589041096,1.3808219178082193,1,0,0,0,2.0,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False
10092,1,0,1,0,60.61095890410959,-1000.6657534246576,1,0,0,1,2.0,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False
10100,0,1,1,0,42.0986301369863,3.468493150684932,1,1,1,0,2.0,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False
10103,1,1,1,2,34.95068493150685,13.389041095890413,1,0,0,0,4.0,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False
10105,0,1,1,0,42.106849315068494,15.391780821917807,1,0,0,0,2.0,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False
10109,1,0,0,0,33.63835616438356,2.3808219178082197,1,0,0,0,2.0,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True
10112,1,0,1,0,48.16164383561644,5.216438356164384,1,1,0,0,1.0,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False
10119,1,0,1,0,44.38904109589041,8.052054794520547,1,1,1,0,2.0,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False
10124,1,0,1,2,45.821917808219176,15.391780821917807,1,0,0,0,4.0,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False
10129,1,0,1,2,42.821917808219176,1.9616438356164383,1,0,0,0,4.0,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False
10136,1,0,1,2,39.536986301369865,18.13972602739726,1,1,1,0,4.0,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False
10138,0,1,1,0,64.05205479452054,-1000.6657534246576,1,0,0,0,2.0,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False
10139,1,0,1,0,46.52328767123288,4.049315068493151,1,0,1,0,2.0,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False
10146,0,0,1,2,27.635616438356163,3.964383561643836,1,0,0,0,4.0,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False
10151,1,0,1,0,66.77534246575343,-1000.6657534246576,1,0,0,0,1.0,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False
10153,1,0,1,0,36.895890410958906,15.057534246575342,1,0,0,0,2.0,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False
10154,1,0,1,0,39.55068493150685,1.715068493150685,1,0,0,0,1.0,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False
10157,1,0,0,0,66.45205479452055,-1000.6657534246576,1,0,0,0,2.0,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False
10158,1,0,0,0,51.38904109589041,5.635616438356164,1,0,0,0,2.0,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False
10160,0,1,1,0,62.276712328767125,-1000.6657534246576,1,0,1,0,2.0,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False
10163,1,0,0,0,40.87671232876713,5.964383561643835,1,0,0,0,2.0,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False
10165,1,0,1,1,34.08767123287672,6.383561643835616,1,0,0,0,3.0,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False
10168,1,0,1,0,43.20821917808219,13.723287671232876,1,0,1,0,1.0,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False
10169,1,0,1,0,47.4,12.96986301369863,1,0,1,0,2.0,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False
10170,1,0,1,0,42.72602739726028,8.72054794520548,1,0,1,0,2.0,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False
10174,1,0,1,0,33.723287671232875,7.638356164383562,1,0,1,0,2.0,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False
10180,1,0,1,0,54.28219178082192,-1000.6657534246576,1,0,1,0,2.0,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False
10182,1,1,1,1,40.917808219178085,4.802739726027397,1,0,1,0,3.0,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False
10185,1,0,0,0,60.23287671232877,-1000.6657534246576,1,0,0,0,1.0,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False
10186,1,0,1,0,56.06027397260274,-1000.6657534246576,1,0,1,0,1.0,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False
10187,1,0,0,2,33.54520547945206,6.468493150684932,1,0,0,0,4.0,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True
10190,1,0,1,0,50.27945205479452,0.3808219178082191,1,1,1,0,2.0,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False
10192,1,0,1,0,61.14520547945205,1.547945205479452,1,0,0,0,2.0,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False
